ID,Inning,Inning Half,Home Team,Home Score,Away Team,Away Score,Ball Count,Strike Count,Out Count,Outs this Action,Current Home Pitcher,Current Away Pitcher,Current Home Batter,Current Away Batter,Outcomes,Batted Ball,Air or Ground,Targeted Defender,Defensive Outcome,On First,On Second,On Third,Home,Is_Walk,Is_Strikeout,Is_InPlay,Is_Hit,Is_HBP,Is_Pickoff,Is_StealAttempt,Is_StealSuccess,Error_Count,Is_Liveball,Is_Single,Is_Double,Is_Triple,Is_Homerun,AB_Over,GameDone,Batting Team,Current Pitcher,Catcher,First Base,Second Base,Third Base,Shortstop,Left Field,Center Field,Right Field,Skip_Bool,Baselines
365,4,False,SD,54,SF,30,1,2,1,0,starter Ollie Roeseler,starter Jean Reich,secondbase Delos Echols,rightfield Tony Everett,"['Ball', 'Looking', 'Cutter']",None,None,None,None,catcher John Benzschawel,None,designatedhitter Glenn Jones,[],False,False,False,False,False,False,False,False,0,False,False,False,False,False,False,False,secondbase Delos Echols,starter Jean Reich,catcher Jared Harris,firstbase John Redmond,secondbase Stephen Smith,thirdbase Steve Delong,shortstop Karlos Smith,leftfield Logan Stephens,centerfield A.J. Oswalt,rightfield Tony Everett,False,mlb
366,4,False,SD,54,SF,30,2,2,1,0,starter Ollie Roeseler,starter Jean Reich,secondbase Delos Echols,rightfield Tony Everett,"['Ball', 'Looking', 'Splitter']",None,None,None,None,catcher John Benzschawel,None,designatedhitter Glenn Jones,[],False,False,False,False,False,False,False,False,0,False,False,False,False,False,False,False,secondbase Delos Echols,starter Jean Reich,catcher Jared Harris,firstbase John Redmond,secondbase Stephen Smith,thirdbase Steve Delong,shortstop Karlos Smith,leftfield Logan Stephens,centerfield A.J. Oswalt,rightfield Tony Everett,False,mlb
367,4,False,SD,54,SF,30,2,2,1,0,starter Ollie Roeseler,starter Jean Reich,secondbase Delos Echols,rightfield Tony Everett,"['Strike', 'Foul', 'Change Up']",None,None,None,None,catcher John Benzschawel,None,designatedhitter Glenn Jones,[],False,False,False,False,False,False,False,False,0,False,False,False,False,False,False,False,secondbase Delos Echols,starter Jean Reich,catcher Jared Harris,firstbase John Redmond,secondbase Stephen Smith,thirdbase Steve Delong,shortstop Karlos Smith,leftfield Logan Stephens,centerfield A.J. Oswalt,rightfield Tony Everett,False,mlb
368,4,False,SD,56,SF,30,2,2,1,0,starter Ollie Roeseler,starter Jean Reich,secondbase Delos Echols,rightfield Tony Everett,"['topped', 'center left', 'Cutter']",single,groundball,shortstop,['throwing error by shortstop Karlos Smith followed by a fielding error by firstbase John Redmond'],None,None,secondbase Delos Echols,"[designatedhitter Glenn Jones, catcher John Benzschawel]",False,False,False,False,False,False,False,False,2,False,True,False,False,False,True,False,secondbase Delos Echols,starter Jean Reich,catcher Jared Harris,firstbase John Redmond,secondbase Stephen Smith,thirdbase Steve Delong,shortstop Karlos Smith,leftfield Logan Stephens,centerfield A.J. Oswalt,rightfield Tony Everett,False,mlb
369,4,False,SD,56,SF,30,0,1,1,0,starter Ollie Roeseler,starter Jean Reich,leftfield Benny Powell,rightfield Tony Everett,"['Strike', 'Looking', 'Cutter']",None,None,None,None,None,None,secondbase Delos Echols,[],False,False,False,False,False,False,False,False,0,False,False,False,False,False,False,False,leftfield Benny Powell,starter Jean Reich,catcher Jared Harris,firstbase John Redmond,secondbase Stephen Smith,thirdbase Steve Delong,shortstop Karlos Smith,leftfield Logan Stephens,centerfield A.J. Oswalt,rightfield Tony Everett,False,mlb
370,4,False,SD,58,SF,30,0,1,1,0,starter Ollie Roeseler,starter Jean Reich,leftfield Benny Powell,rightfield Tony Everett,"['solid', 'far left', 'Cutter']",out,airball,leftfield,"['throwing error by leftfield Logan Stephens followed by a fielding error by secondbase Stephen Smith', 'XX fielding error by Logan Stephens']",None,None,None,"[secondbase Delos Echols, leftfield Benny Powell]",False,False,False,False,False,False,False,False,3,False,False,False,False,False,True,False,leftfield Benny Powell,starter Jean Reich,catcher Jared Harris,firstbase John Redmond,secondbase Stephen Smith,thirdbase Steve Delong,shortstop Karlos Smith,leftfield Logan Stephens,centerfield A.J. Oswalt,rightfield Tony Everett,False,mlb
371,4,False,SD,58,SF,30,1,0,1,0,starter Ollie Roeseler,starter Jean Reich,shortstop Bob Small,rightfield Tony Everett,"['Ball', 'Looking', 'Change Up']",None,None,None,None,None,None,None,[],False,False,False,False,False,False,False,False,0,False,False,False,False,False,False,False,shortstop Bob Small,starter Jean Reich,catcher Jared Harris,firstbase John Redmond,secondbase Stephen Smith,thirdbase Steve Delong,shortstop Karlos Smith,leftfield Logan Stephens,centerfield A.J. Oswalt,rightfield Tony Everett,False,mlb
372,4,False,SD,58,SF,30,1,1,1,0,starter Ollie Roeseler,starter Jean Reich,shortstop Bob Small,rightfield Tony Everett,"['Strike', 'Foul', 'Splitter']",None,None,None,None,None,None,None,[],False,False,False,False,False,False,False,False,0,False,False,False,False,False,False,False,shortstop Bob Small,starter Jean Reich,catcher Jared Harris,firstbase John Redmond,secondbase Stephen Smith,thirdbase Steve Delong,shortstop Karlos Smith,leftfield Logan Stephens,centerfield A.J. Oswalt,rightfield Tony Everett,False,mlb
373,4,False,SD,58,SF,30,2,1,1,0,starter Ollie Roeseler,starter Jean Reich,shortstop Bob Small,rightfield Tony Everett,"['Ball', 'Looking', 'Splitter']",None,None,None,None,None,None,None,[],False,False,False,False,False,False,False,False,0,False,False,False,False,False,False,False,shortstop Bob Small,starter Jean Reich,catcher Jared Harris,firstbase John Redmond,secondbase Stephen Smith,thirdbase Steve Delong,shortstop Karlos Smith,leftfield Logan Stephens,centerfield A.J. Oswalt,rightfield Tony Everett,False,mlb
374,4,False,SD,58,SF,30,3,1,1,0,starter Ollie Roeseler,starter Jean Reich,shortstop Bob Small,rightfield Tony Everett,"['Ball', 'Looking', 'Change Up']",None,None,None,None,None,None,None,[],False,False,False,False,False,False,False,False,0,False,False,False,False,False,False,False,shortstop Bob Small,starter Jean Reich,catcher Jared Harris,firstbase John Redmond,secondbase Stephen Smith,thirdbase Steve Delong,shortstop Karlos Smith,leftfield Logan Stephens,centerfield A.J. Oswalt,rightfield Tony Everett,False,mlb
375,4,False,SD,58,SF,30,3,2,1,0,starter Ollie Roeseler,starter Jean Reich,shortstop Bob Small,rightfield Tony Everett,"['Strike', 'Foul', 'Splitter']",None,None,None,None,None,None,None,[],False,False,False,False,False,False,False,False,0,False,False,False,False,False,False,False,shortstop Bob Small,starter Jean Reich,catcher Jared Harris,firstbase John Redmond,secondbase Stephen Smith,thirdbase Steve Delong,shortstop Karlos Smith,leftfield Logan Stephens,centerfield A.J. Oswalt,rightfield Tony Everett,False,mlb
376,4,False,SD,58,SF,30,3,3,2,1,starter Ollie Roeseler,starter Jean Reich,shortstop Bob Small,rightfield Tony Everett,"['Strike', 'Swinging', 'Splitter']",None,None,None,None,None,None,None,[],False,True,False,False,False,False,False,False,0,False,False,False,False,False,True,False,shortstop Bob Small,starter Jean Reich,catcher Jared Harris,firstbase John Redmond,secondbase Stephen Smith,thirdbase Steve Delong,shortstop Karlos Smith,leftfield Logan Stephens,centerfield A.J. Oswalt,rightfield Tony Everett,False,mlb
377,4,False,SD,58,SF,30,0,1,2,0,starter Ollie Roeseler,starter Jean Reich,thirdbase Teyo Miraldi,rightfield Tony Everett,"['Strike', 'Foul', 'Cutter']",None,None,None,None,None,None,None,[],False,False,False,False,False,False,False,False,0,False,False,False,False,False,False,False,thirdbase Teyo Miraldi,starter Jean Reich,catcher Jared Harris,firstbase John Redmond,secondbase Stephen Smith,thirdbase Steve Delong,shortstop Karlos Smith,leftfield Logan Stephens,centerfield A.J. Oswalt,rightfield Tony Everett,False,mlb
378,4,False,SD,58,SF,30,0,2,2,0,starter Ollie Roeseler,starter Jean Reich,thirdbase Teyo Miraldi,rightfield Tony Everett,"['Strike', 'Foul', 'Change Up']",None,None,None,None,None,None,None,[],False,False,False,False,False,False,False,False,0,False,False,False,False,False,False,False,thirdbase Teyo Miraldi,starter Jean Reich,catcher Jared Harris,firstbase John Redmond,secondbase Stephen Smith,thirdbase Steve Delong,shortstop Karlos Smith,leftfield Logan Stephens,centerfield A.J. Oswalt,rightfield Tony Everett,False,mlb
379,4,False,SD,58,SF,30,0,2,2,0,starter Ollie Roeseler,starter Jean Reich,thirdbase Teyo Miraldi,rightfield Tony Everett,"['Strike', 'Foul', 'Cutter']",None,None,None,None,None,None,None,[],False,False,False,False,False,False,False,False,0,False,False,False,False,False,False,False,thirdbase Teyo Miraldi,starter Jean Reich,catcher Jared Harris,firstbase John Redmond,secondbase Stephen Smith,thirdbase Steve Delong,shortstop Karlos Smith,leftfield Logan Stephens,centerfield A.J. Oswalt,rightfield Tony Everett,False,mlb
380,4,False,SD,58,SF,30,1,2,2,0,starter Ollie Roeseler,starter Jean Reich,thirdbase Teyo Miraldi,rightfield Tony Everett,"['Ball', 'Looking', 'Splitter']",None,None,None,None,None,None,None,[],False,False,False,False,False,False,False,False,0,False,False,False,False,False,False,False,thirdbase Teyo Miraldi,starter Jean Reich,catcher Jared Harris,firstbase John Redmond,secondbase Stephen Smith,thirdbase Steve Delong,shortstop Karlos Smith,leftfield Logan Stephens,centerfield A.J. Oswalt,rightfield Tony Everett,False,mlb
381,4,False,SD,59,SF,30,1,2,2,0,starter Ollie Roeseler,starter Jean Reich,thirdbase Teyo Miraldi,rightfield Tony Everett,"['under', 'far right', 'Splitter']",out,groundball,firstbase,"['throwing error by firstbase John Redmond followed by a fielding error by starter Jean Reich', 'XX fielding error by John Redmond']",None,None,None,[thirdbase Teyo Miraldi],False,False,False,False,False,False,False,False,3,False,False,False,False,False,True,False,thirdbase Teyo Miraldi,starter Jean Reich,catcher Jared Harris,firstbase John Redmond,secondbase Stephen Smith,thirdbase Steve Delong,shortstop Karlos Smith,leftfield Logan Stephens,centerfield A.J. Oswalt,rightfield Tony Everett,False,mlb
382,4,False,SD,59,SF,30,0,1,2,0,starter Ollie Roeseler,starter Jean Reich,rightfield Oil Can Vardell,rightfield Tony Everett,"['Strike', 'Foul', 'Splitter']",None,None,None,None,None,None,None,[],False,False,False,False,False,False,False,False,0,False,False,False,False,False,False,False,rightfield Oil Can Vardell,starter Jean Reich,catcher Jared Harris,firstbase John Redmond,secondbase Stephen Smith,thirdbase Steve Delong,shortstop Karlos Smith,leftfield Logan Stephens,centerfield A.J. Oswalt,rightfield Tony Everett,False,mlb
383,4,False,SD,60,SF,30,0,1,2,0,starter Ollie Roeseler,starter Jean Reich,rightfield Oil Can Vardell,rightfield Tony Everett,"['topped', 'far left', 'Change Up']",out,airball,thirdbase,"['throwing error by thirdbase Steve Delong followed by a fielding error by firstbase John Redmond', 'XX fielding error by Steve Delong']",None,None,None,[rightfield Oil Can Vardell],False,False,False,False,False,False,False,False,3,False,False,False,False,False,True,False,rightfield Oil Can Vardell,starter Jean Reich,catcher Jared Harris,firstbase John Redmond,secondbase Stephen Smith,thirdbase Steve Delong,shortstop Karlos Smith,leftfield Logan Stephens,centerfield A.J. Oswalt,rightfield Tony Everett,False,mlb
384,4,False,SD,60,SF,30,0,1,2,0,starter Ollie Roeseler,starter Jean Reich,firstbase Jerry Johnson,rightfield Tony Everett,"['Strike', 'Foul', 'Slurve']",None,None,None,None,None,None,None,[],False,False,False,False,False,False,False,False,0,False,False,False,False,False,False,False,firstbase Jerry Johnson,starter Jean Reich,catcher Jared Harris,firstbase John Redmond,secondbase Stephen Smith,thirdbase Steve Delong,shortstop Karlos Smith,leftfield Logan Stephens,centerfield A.J. Oswalt,rightfield Tony Everett,False,mlb
385,4,False,SD,60,SF,30,0,2,2,0,starter Ollie Roeseler,starter Jean Reich,firstbase Jerry Johnson,rightfield Tony Everett,"['Strike', 'Foul', 'Change Up']",None,None,None,None,None,None,None,[],False,False,False,False,False,False,False,False,0,False,False,False,False,False,False,False,firstbase Jerry Johnson,starter Jean Reich,catcher Jared Harris,firstbase John Redmond,secondbase Stephen Smith,thirdbase Steve Delong,shortstop Karlos Smith,leftfield Logan Stephens,centerfield A.J. Oswalt,rightfield Tony Everett,False,mlb
386,4,False,SD,60,SF,30,0,2,2,0,starter Ollie Roeseler,starter Jean Reich,firstbase Jerry Johnson,rightfield Tony Everett,"['Strike', 'Foul', 'Splitter']",None,None,None,None,None,None,None,[],False,False,False,False,False,False,False,False,0,False,False,False,False,False,False,False,firstbase Jerry Johnson,starter Jean Reich,catcher Jared Harris,firstbase John Redmond,secondbase Stephen Smith,thirdbase Steve Delong,shortstop Karlos Smith,leftfield Logan Stephens,centerfield A.J. Oswalt,rightfield Tony Everett,False,mlb
387,4,False,SD,60,SF,30,1,2,2,0,starter Ollie Roeseler,starter Jean Reich,firstbase Jerry Johnson,rightfield Tony Everett,"['Ball', 'Looking', 'Cutter']",None,None,None,None,None,None,None,[],False,False,False,False,False,False,False,False,0,False,False,False,False,False,False,False,firstbase Jerry Johnson,starter Jean Reich,catcher Jared Harris,firstbase John Redmond,secondbase Stephen Smith,thirdbase Steve Delong,shortstop Karlos Smith,leftfield Logan Stephens,centerfield A.J. Oswalt,rightfield Tony Everett,False,mlb
388,4,False,SD,60,SF,30,2,2,2,0,starter Ollie Roeseler,starter Jean Reich,firstbase Jerry Johnson,rightfield Tony Everett,"['Ball', 'Looking', 'Cutter']",None,None,None,None,None,None,None,[],False,False,False,False,False,False,False,False,0,False,False,False,False,False,False,False,firstbase Jerry Johnson,starter Jean Reich,catcher Jared Harris,firstbase John Redmond,secondbase Stephen Smith,thirdbase Steve Delong,shortstop Karlos Smith,leftfield Logan Stephens,centerfield A.J. Oswalt,rightfield Tony Everett,False,mlb
389,4,False,SD,60,SF,30,2,2,2,0,starter Ollie Roeseler,starter Jean Reich,firstbase Jerry Johnson,rightfield Tony Everett,"['Strike', 'Foul', 'Splitter']",None,None,None,None,None,None,None,[],False,False,False,False,False,False,False,False,0,False,False,False,False,False,False,False,firstbase Jerry Johnson,starter Jean Reich,catcher Jared Harris,firstbase John Redmond,secondbase Stephen Smith,thirdbase Steve Delong,shortstop Karlos Smith,leftfield Logan Stephens,centerfield A.J. Oswalt,rightfield Tony Everett,False,mlb
390,4,False,SD,60,SF,30,2,2,2,0,starter Ollie Roeseler,starter Jean Reich,firstbase Jerry Johnson,rightfield Tony Everett,"['Strike', 'Foul', 'Change Up']",None,None,None,None,None,None,None,[],False,False,False,False,False,False,False,False,0,False,False,False,False,False,False,False,firstbase Jerry Johnson,starter Jean Reich,catcher Jared Harris,firstbase John Redmond,secondbase Stephen Smith,thirdbase Steve Delong,shortstop Karlos Smith,leftfield Logan Stephens,centerfield A.J. Oswalt,rightfield Tony Everett,False,mlb
391,4,False,SD,60,SF,30,2,2,2,0,starter Ollie Roeseler,starter Jean Reich,firstbase Jerry Johnson,rightfield Tony Everett,"['Strike', 'Foul', 'Change Up']",None,None,None,None,None,None,None,[],False,False,False,False,False,False,False,False,0,False,False,False,False,False,False,False,firstbase Jerry Johnson,starter Jean Reich,catcher Jared Harris,firstbase John Redmond,secondbase Stephen Smith,thirdbase Steve Delong,shortstop Karlos Smith,leftfield Logan Stephens,centerfield A.J. Oswalt,rightfield Tony Everett,False,mlb
392,4,False,SD,60,SF,30,3,2,2,0,starter Ollie Roeseler,starter Jean Reich,firstbase Jerry Johnson,rightfield Tony Everett,"['Ball', 'Looking', 'Cutter']",None,None,None,None,None,None,None,[],False,False,False,False,False,False,False,False,0,False,False,False,False,False,False,False,firstbase Jerry Johnson,starter Jean Reich,catcher Jared Harris,firstbase John Redmond,secondbase Stephen Smith,thirdbase Steve Delong,shortstop Karlos Smith,leftfield Logan Stephens,centerfield A.J. Oswalt,rightfield Tony Everett,False,mlb
393,4,False,SD,60,SF,30,4,2,2,0,starter Ollie Roeseler,starter Jean Reich,firstbase Jerry Johnson,rightfield Tony Everett,"['Ball', 'Looking', 'Cutter']",None,None,None,None,firstbase Jerry Johnson,None,None,[],True,False,False,False,False,False,False,False,0,False,False,False,False,False,True,False,firstbase Jerry Johnson,starter Jean Reich,catcher Jared Harris,firstbase John Redmond,secondbase Stephen Smith,thirdbase Steve Delong,shortstop Karlos Smith,leftfield Logan Stephens,centerfield A.J. Oswalt,rightfield Tony Everett,False,mlb
394,4,False,SD,60,SF,30,1,0,2,0,starter Ollie Roeseler,starter Jean Reich,centerfield Dave Eckert,rightfield Tony Everett,"['Ball', 'Looking', 'Splitter']",None,None,None,None,firstbase Jerry Johnson,None,None,[],False,False,False,False,False,False,False,False,0,False,False,False,False,False,False,False,centerfield Dave Eckert,starter Jean Reich,catcher Jared Harris,firstbase John Redmond,secondbase Stephen Smith,thirdbase Steve Delong,shortstop Karlos Smith,leftfield Logan Stephens,centerfield A.J. Oswalt,rightfield Tony Everett,False,mlb
395,4,False,SD,60,SF,30,1,1,2,0,starter Ollie Roeseler,starter Jean Reich,centerfield Dave Eckert,rightfield Tony Everett,"['Strike', 'Foul', 'Change Up']",None,None,None,None,firstbase Jerry Johnson,None,None,[],False,False,False,False,False,False,False,False,0,False,False,False,False,False,False,False,centerfield Dave Eckert,starter Jean Reich,catcher Jared Harris,firstbase John Redmond,secondbase Stephen Smith,thirdbase Steve Delong,shortstop Karlos Smith,leftfield Logan Stephens,centerfield A.J. Oswalt,rightfield Tony Everett,False,mlb
396,4,False,SD,60,SF,30,1,2,2,0,starter Ollie Roeseler,starter Jean Reich,centerfield Dave Eckert,rightfield Tony Everett,"['Strike', 'Foul', 'Change Up']",None,None,None,None,firstbase Jerry Johnson,None,None,[],False,False,False,False,False,False,False,False,0,False,False,False,False,False,False,False,centerfield Dave Eckert,starter Jean Reich,catcher Jared Harris,firstbase John Redmond,secondbase Stephen Smith,thirdbase Steve Delong,shortstop Karlos Smith,leftfield Logan Stephens,centerfield A.J. Oswalt,rightfield Tony Everett,False,mlb
397,4,False,SD,62,SF,30,1,2,2,0,starter Ollie Roeseler,starter Jean Reich,centerfield Dave Eckert,rightfield Tony Everett,"['topped', 'right', 'Splitter']",out,groundball,secondbase,"['throwing error by secondbase Stephen Smith followed by a fielding error by firstbase John Redmond', 'XX fielding error by Stephen Smith']",None,None,None,"[firstbase Jerry Johnson, centerfield Dave Eckert]",False,False,False,False,False,False,False,False,3,False,False,False,False,False,True,False,centerfield Dave Eckert,starter Jean Reich,catcher Jared Harris,firstbase John Redmond,secondbase Stephen Smith,thirdbase Steve Delong,shortstop Karlos Smith,leftfield Logan Stephens,centerfield A.J. Oswalt,rightfield Tony Everett,False,mlb
398,4,False,SD,63,SF,30,0,0,2,0,starter Ollie Roeseler,starter Jean Reich,designatedhitter Glenn Jones,rightfield Tony Everett,"['flare', 'center right', 'Splitter']",out,airball,centerfield,"['throwing error by centerfield A.J. Oswalt followed by a fielding error by firstbase John Redmond', 'XX fielding error by A.J. Oswalt']",None,None,None,[designatedhitter Glenn Jones],False,False,False,False,False,False,False,False,3,False,False,False,False,False,True,False,designatedhitter Glenn Jones,starter Jean Reich,catcher Jared Harris,firstbase John Redmond,secondbase Stephen Smith,thirdbase Steve Delong,shortstop Karlos Smith,leftfield Logan Stephens,centerfield A.J. Oswalt,rightfield Tony Everett,False,mlb
399,4,False,SD,63,SF,30,1,0,2,0,starter Ollie Roeseler,starter Jean Reich,catcher John Benzschawel,rightfield Tony Everett,"['Ball', 'Looking', 'Splitter']",None,None,None,None,None,None,None,[],False,False,False,False,False,False,False,False,0,False,False,False,False,False,False,False,catcher John Benzschawel,starter Jean Reich,catcher Jared Harris,firstbase John Redmond,secondbase Stephen Smith,thirdbase Steve Delong,shortstop Karlos Smith,leftfield Logan Stephens,centerfield A.J. Oswalt,rightfield Tony Everett,False,mlb
400,4,False,SD,63,SF,30,1,1,2,0,starter Ollie Roeseler,starter Jean Reich,catcher John Benzschawel,rightfield Tony Everett,"['Strike', 'Swinging', 'Cutter']",None,None,None,None,None,None,None,[],False,False,False,False,False,False,False,False,0,False,False,False,False,False,False,False,catcher John Benzschawel,starter Jean Reich,catcher Jared Harris,firstbase John Redmond,secondbase Stephen Smith,thirdbase Steve Delong,shortstop Karlos Smith,leftfield Logan Stephens,centerfield A.J. Oswalt,rightfield Tony Everett,False,mlb
401,4,False,SD,63,SF,30,1,2,2,0,starter Ollie Roeseler,starter Jean Reich,catcher John Benzschawel,rightfield Tony Everett,"['Strike', 'Foul', 'Splitter']",None,None,None,None,None,None,None,[],False,False,False,False,False,False,False,False,0,False,False,False,False,False,False,False,catcher John Benzschawel,starter Jean Reich,catcher Jared Harris,firstbase John Redmond,secondbase Stephen Smith,thirdbase Steve Delong,shortstop Karlos Smith,leftfield Logan Stephens,centerfield A.J. Oswalt,rightfield Tony Everett,False,mlb
402,4,False,SD,63,SF,30,1,3,3,1,starter Ollie Roeseler,starter Jean Reich,catcher John Benzschawel,rightfield Tony Everett,"['Strike', 'Swinging', 'Cutter']",None,None,None,None,None,None,None,[],False,True,False,False,False,False,False,False,0,False,False,False,False,False,True,False,catcher John Benzschawel,starter Jean Reich,catcher Jared Harris,firstbase John Redmond,secondbase Stephen Smith,thirdbase Steve Delong,shortstop Karlos Smith,leftfield Logan Stephens,centerfield A.J. Oswalt,rightfield Tony Everett,False,mlb
403,5,True,SD,63,SF,30,0,1,0,0,starter Ollie Roeseler,starter Jean Reich,secondbase Delos Echols,rightfield Tony Everett,"['Strike', 'Foul', 'Curveball']",None,None,None,None,None,None,None,[],False,False,False,False,False,False,False,False,0,False,False,False,False,False,False,False,rightfield Tony Everett,starter Ollie Roeseler,catcher John Benzschawel,firstbase Jerry Johnson,secondbase Delos Echols,thirdbase Teyo Miraldi,shortstop Bob Small,leftfield Benny Powell,centerfield Dave Eckert,rightfield Oil Can Vardell,False,mlb
404,5,True,SD,63,SF,30,0,2,0,0,starter Ollie Roeseler,starter Jean Reich,secondbase Delos Echols,rightfield Tony Everett,"['Strike', 'Swinging', 'Four-Seam Fastball']",None,None,None,None,None,None,None,[],False,False,False,False,False,False,False,False,0,False,False,False,False,False,False,False,rightfield Tony Everett,starter Ollie Roeseler,catcher John Benzschawel,firstbase Jerry Johnson,secondbase Delos Echols,thirdbase Teyo Miraldi,shortstop Bob Small,leftfield Benny Powell,centerfield Dave Eckert,rightfield Oil Can Vardell,False,mlb
405,5,True,SD,63,SF,30,0,3,1,1,starter Ollie Roeseler,starter Jean Reich,secondbase Delos Echols,rightfield Tony Everett,"['Strike', 'Looking', 'Curveball']",None,None,None,None,None,None,None,[],False,True,False,False,False,False,False,False,0,False,False,False,False,False,True,False,rightfield Tony Everett,starter Ollie Roeseler,catcher John Benzschawel,firstbase Jerry Johnson,secondbase Delos Echols,thirdbase Teyo Miraldi,shortstop Bob Small,leftfield Benny Powell,centerfield Dave Eckert,rightfield Oil Can Vardell,False,mlb
406,5,True,SD,63,SF,30,1,0,1,0,starter Ollie Roeseler,starter Jean Reich,secondbase Delos Echols,leftfield Logan Stephens,"['Ball', 'Looking', 'Circle Change']",None,None,None,None,None,None,None,[],False,False,False,False,False,False,False,False,0,False,False,False,False,False,False,False,leftfield Logan Stephens,starter Ollie Roeseler,catcher John Benzschawel,firstbase Jerry Johnson,secondbase Delos Echols,thirdbase Teyo Miraldi,shortstop Bob Small,leftfield Benny Powell,centerfield Dave Eckert,rightfield Oil Can Vardell,False,mlb
407,5,True,SD,63,SF,30,1,0,1,0,starter Ollie Roeseler,starter Jean Reich,secondbase Delos Echols,leftfield Logan Stephens,"['solid', 'right', 'Circle Change']",single,airball,rightfield,['throwing error by rightfield Oil Can Vardell followed by a fielding error by firstbase Jerry Johnson'],None,None,leftfield Logan Stephens,[],False,False,False,False,False,False,False,False,2,False,True,False,False,False,True,False,leftfield Logan Stephens,starter Ollie Roeseler,catcher John Benzschawel,firstbase Jerry Johnson,secondbase Delos Echols,thirdbase Teyo Miraldi,shortstop Bob Small,leftfield Benny Powell,centerfield Dave Eckert,rightfield Oil Can Vardell,False,mlb
408,5,True,SD,63,SF,30,0,1,1,0,starter Ollie Roeseler,starter Jean Reich,secondbase Delos Echols,shortstop Karlos Smith,"['Strike', 'Foul', 'Four-Seam Fastball']",None,None,None,None,None,None,leftfield Logan Stephens,[],False,False,False,False,False,False,False,False,0,False,False,False,False,False,False,False,shortstop Karlos Smith,starter Ollie Roeseler,catcher John Benzschawel,firstbase Jerry Johnson,secondbase Delos Echols,thirdbase Teyo Miraldi,shortstop Bob Small,leftfield Benny Powell,centerfield Dave Eckert,rightfield Oil Can Vardell,False,mlb
409,5,True,SD,63,SF,30,0,2,1,0,starter Ollie Roeseler,starter Jean Reich,secondbase Delos Echols,shortstop Karlos Smith,"['Strike', 'Foul', 'Four-Seam Fastball']",None,None,None,None,None,None,leftfield Logan Stephens,[],False,False,False,False,False,False,False,False,0,False,False,False,False,False,False,False,shortstop Karlos Smith,starter Ollie Roeseler,catcher John Benzschawel,firstbase Jerry Johnson,secondbase Delos Echols,thirdbase Teyo Miraldi,shortstop Bob Small,leftfield Benny Powell,centerfield Dave Eckert,rightfield Oil Can Vardell,False,mlb
410,5,True,SD,63,SF,30,1,2,1,0,starter Ollie Roeseler,starter Jean Reich,secondbase Delos Echols,shortstop Karlos Smith,"['Ball', 'Looking', 'Curveball']",None,None,None,None,None,None,leftfield Logan Stephens,[],False,False,False,False,False,False,False,False,0,False,False,False,False,False,False,False,shortstop Karlos Smith,starter Ollie Roeseler,catcher John Benzschawel,firstbase Jerry Johnson,secondbase Delos Echols,thirdbase Teyo Miraldi,shortstop Bob Small,leftfield Benny Powell,centerfield Dave Eckert,rightfield Oil Can Vardell,False,mlb
411,5,True,SD,63,SF,30,1,3,2,1,starter Ollie Roeseler,starter Jean Reich,secondbase Delos Echols,shortstop Karlos Smith,"['Strike', 'Swinging', 'Four-Seam Fastball']",None,None,None,None,None,None,leftfield Logan Stephens,[],False,True,False,False,False,False,False,False,0,False,False,False,False,False,True,False,shortstop Karlos Smith,starter Ollie Roeseler,catcher John Benzschawel,firstbase Jerry Johnson,secondbase Delos Echols,thirdbase Teyo Miraldi,shortstop Bob Small,leftfield Benny Powell,centerfield Dave Eckert,rightfield Oil Can Vardell,False,mlb
412,5,True,SD,63,SF,30,0,1,2,0,starter Ollie Roeseler,starter Jean Reich,secondbase Delos Echols,firstbase John Redmond,"['Strike', 'Foul', 'Slider']",None,None,None,None,None,None,leftfield Logan Stephens,[],False,False,False,False,False,False,False,False,0,False,False,False,False,False,False,False,firstbase John Redmond,starter Ollie Roeseler,catcher John Benzschawel,firstbase Jerry Johnson,secondbase Delos Echols,thirdbase Teyo Miraldi,shortstop Bob Small,leftfield Benny Powell,centerfield Dave Eckert,rightfield Oil Can Vardell,False,mlb
413,5,True,SD,63,SF,30,1,1,2,0,starter Ollie Roeseler,starter Jean Reich,secondbase Delos Echols,firstbase John Redmond,"['Ball', 'Looking', 'Four-Seam Fastball']",None,None,None,None,None,None,leftfield Logan Stephens,[],False,False,False,False,False,False,False,False,0,False,False,False,False,False,False,False,firstbase John Redmond,starter Ollie Roeseler,catcher John Benzschawel,firstbase Jerry Johnson,secondbase Delos Echols,thirdbase Teyo Miraldi,shortstop Bob Small,leftfield Benny Powell,centerfield Dave Eckert,rightfield Oil Can Vardell,False,mlb
414,5,True,SD,63,SF,30,1,2,2,0,starter Ollie Roeseler,starter Jean Reich,secondbase Delos Echols,firstbase John Redmond,"['Strike', 'Looking', 'Slider']",None,None,None,None,None,None,leftfield Logan Stephens,[],False,False,False,False,False,False,False,False,0,False,False,False,False,False,False,False,firstbase John Redmond,starter Ollie Roeseler,catcher John Benzschawel,firstbase Jerry Johnson,secondbase Delos Echols,thirdbase Teyo Miraldi,shortstop Bob Small,leftfield Benny Powell,centerfield Dave Eckert,rightfield Oil Can Vardell,False,mlb
